msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
Do you want to install the package:\n,ท่านต้องการที่จะติดตั้งส่วนประกอบนี้:\n,ท่านต้องการที่จะติดตั้งส่วนประกอบนี้:\n,ท่านต้องการที่จะติดตั้งส่วนประกอบนี้:\n,ท่านต้องการที่จะติดตั้งส่วนประกอบนี้:\n,4,1,3,0
Do you want to play DVD in drive?,ท่านต้องการที่จะเล่นแผ่นดีวีดีนี้หรือไม่?,ท่านต้องการที่จะเล่นแผ่นดีวีดีนี้หรือไม่?,ท่านต้องการที่จะเล่นแผ่นดีวีดีนี้หรือไม่?,ท่านต้องการที่จะเล่นแผ่นดีวีดีนี้หรือไม่?,4,1,3,0
Do you want to preview this DVD before burning?,ดูเนื้อหาดีวีดีก่อนเขียนลงแผ่นหรือไม่?,ดูเนื้อหาดีวีดีก่อนเขียนลงแผ่นหรือไม่?,ดูเนื้อหาดีวีดีก่อนเขียนลงแผ่นหรือไม่?,ดูเนื้อหาดีวีดีก่อนเขียนลงแผ่นหรือไม่?,4,1,3,0
Do you want to remove the package:\n,ท่านต้องการที่จะลบส่วนประกอบนี้:\n,ท่านต้องการที่จะลบส่วนประกอบนี้:\n,ท่านต้องการที่จะลบส่วนประกอบนี้:\n,ท่านต้องการที่จะลบส่วนประกอบนี้:\n,4,1,3,0
Do you want to restore your settings?,ท่านต้องการที่จะนำการตั้งค่าต่างๆ กลับมาใช้หรือไม่?,ท่านต้องการที่จะนำการตั้งค่าต่างๆ กลับมาใช้หรือไม่?,ท่านต้องการที่จะนำการตั้งค่าต่างๆ กลับมาใช้หรือไม่?,ท่านต้องการที่จะนำการตั้งค่าต่างๆ กลับมาใช้หรือไม่?,4,1,3,0
Do you want to resume this playback?,ต้องการเล่นต่อจากที่เดิมหรือไม่?,ต้องการเล่นต่อจากที่เดิมหรือไม่?,ต้องการเล่นต่อจากที่เดิมหรือไม่?,,3,1,2,0
Do you want to update the package:\n,,,ยืนยันจะปรับปรุงส่วนประกอบนี้:\n,,1,1,0,0
Don't stop current event but disable coming events,คงรายการปัจจุบันไว้ แต่ให้ยกเลิกรายการต่อไปแทน,คงรายการปัจจุบันไว้ แต่ให้ยกเลิกรายการต่อไปแทน,คงรายการปัจจุบันไว้ แต่ให้ยกเลิกรายการต่อไปแทน,,3,1,2,0
Downloadable new plugins,,,Plugin ใหม่ที่ดาวน์โหลดได้,,1,1,0,0
Downloadable plugins,,,Plugin ที่ดาวน์โหลดได้,,1,1,0,0
Downloading,กำลังดาวน์โหลด,กำลังดาวน์โหลด,กำลังดาวน์โหลด,กำลังดาวน์โหลด,4,1,3,0
Downloading plugin information. Please wait...,กำลังดาวน์โหลดข้อมูล Plugin กรุณารอสักครู่...,กำลังดาวน์โหลดข้อมูล Plugin กรุณารอสักครู่...,กำลังดาวน์โหลดข้อมูล Plugin กรุณารอสักครู่...,กำลังดาวน์โหลดข้อมูล Plugin กรุณารอสักครู่...,4,1,3,0
Dutch,ภาษาดัช,ภาษาดัช,ภาษาดัช,ภาษาดัช,4,1,3,0
Dynamic contrast,,'','','',3,0,0,3
E,,'','','',3,0,0,3
ERROR - failed to scan (%s)!,ผิดพลาด - การค้นหา (%s) ล้มเหลว,ผิดพลาด - การค้นหา (%s) ล้มเหลว,ผิดพลาด - การค้นหา (%s) ล้มเหลว,ผิดพลาด - การค้นหา (%s) ล้มเหลว,4,1,3,0
East,ตะวันออก,ตะวันออก,ตะวันออก,ตะวันออก,4,1,3,0
Edit,แก้ไข,แก้ไข,แก้ไข,แก้ไข,4,1,3,0
Edit DNS,,แก้ไข DNS,แก้ไข DNS,แก้ไข DNS,3,1,2,0
Edit alternatives,,,แก้ไขแบบอื่น,,1,1,0,0
Edit chapters of current title,แก้ไขตอนที่ของเรื่องปัจจุบัน,แก้ไขตอนที่ของเรื่องปัจจุบัน,แก้ไขตอนที่ของเรื่องปัจจุบัน,แก้ไขตอนที่ของเรื่องปัจจุบัน,4,1,3,0
Edit settings,แก้ไขการตั้งค่า,แก้ไขการตั้งค่า,แก้ไขการตั้งค่า,แก้ไขการตั้งค่า,4,1,3,0
Edit the update source address.,,,แก้ไขที่อยู่เพื่อโหลดส่วนปรับปรุง,,1,1,0,0
Edit title,แก้ไขชื่อเรื่อง,แก้ไขชื่อเรื่อง,แก้ไขชื่อเรื่อง,แก้ไขชื่อเรื่อง,4,1,3,0
Edit update source url,,,แก้ไข URL ของเซอร์พเวอร์เพื่อปรับปรุง,,1,1,0,0
Electronic Program Guide,ผังรายการ (EPG),ผังรายการ (EPG),ผังรายการ (EPG),ผังรายการ (EPG),4,1,3,0
Enable,เปิดใช้,เปิดใช้,เปิดใช้,เปิดใช้,4,1,3,0
Enable 5V for active antenna,เปิดใช้งาน 5V สำหรับเสาอากาศนี้,เปิดใช้งาน 5V สำหรับเสาอากาศนี้,เปิดใช้งาน 5V สำหรับเสาอากาศนี้,เปิดใช้งาน 5V สำหรับเสาอากาศนี้,4,1,3,0
Enable bouquet edit,,,แก้ไขกลุ่มรายการ,,1,1,0,0
Enable favourites edit,,,แก้ไขรายการโปรด,,1,1,0,0
Enable move mode,,,ทำการเคลื่อนย้าย,,1,1,0,0
Enable multiple bouquets,เปิดใช้หลายกลุ่มรายการ,เปิดใช้หลายกลุ่มรายการ,เปิดใช้หลายกลุ่มรายการ,เปิดใช้หลายกลุ่มรายการ,4,1,3,0
Enabled,เปิดใช้งาน,เปิดใช้งาน,เปิดใช้งาน,เปิดใช้งาน,4,1,3,0
Encryption,การเข้ารหัส,การเข้ารหัส,การเข้ารหัส,การเข้ารหัส,4,1,3,0
Encryption:,การเข้ารหัส:,การเข้ารหัส:,การเข้ารหัส:,การเข้ารหัส:,4,1,3,0
End alternatives edit,,,จบการแก้ไขแบบอื่น,,1,1,0,0
End bouquet edit,,,จบการแก้ไขกลุ่มรายการ,,1,1,0,0
End favourites edit,,,จบรายการโปรด,,1,1,0,0
End time,เวลาสิ้นสุด,เวลาสิ้นสุด,เวลาสิ้นสุด,เวลาสิ้นสุด,4,1,3,0
English,ภาษาอังกฤษ,ภาษาอังกฤษ,ภาษาอังกฤษ,ภาษาอังกฤษ,4,1,3,0
Enter main menu...,เข้าสู่เมนูหลัก...,เข้าสู่เมนูหลัก...,เข้าสู่เมนูหลัก...,เข้าสู่เมนูหลัก...,4,1,3,0
Enter the service pin,ป้อนรหัสบริการ,ป้อนรหัสบริการ,ป้อนรหัสบริการ,ป้อนรหัสบริการ,4,1,3,0
Error,ผิดพลาด,ผิดพลาด,ผิดพลาด,ผิดพลาด,4,1,3,0
Error: %s\nRetry?,ผิดพลาด: %s\nทำอีกครั้งหรือไม่?,ผิดพลาด: %s\nทำอีกครั้งหรือไม่?,ผิดพลาด: %s\nทำอีกครั้งหรือไม่?,ผิดพลาด: %s\nทำอีกครั้งหรือไม่?,4,1,3,0
Estonian,ภาษาเอสโตเนี่ยน,ภาษาเอสโตเนี่ยน,ภาษาเอสโตเนี่ยน,ภาษาเอสโตเนี่ยน,4,1,3,0
Execution finished!!,เสร็จแล้ว!,เสร็จแล้ว!,เสร็จแล้ว!,เสร็จแล้ว!,4,1,3,0
