msgid,openatv,openhdf,openpli,openvix,STATUS
Audio options...,Вибір аудіо-доріжки...,'',Налаштування Аудіо...,'',MISMATCH (ALL)
Audio plugins,,,Аудіо плагіни,,SOLITARY
Audio track (%s) format,,,Звукова доріжка (%s) формат,,SOLITARY
Audio track (%s) language,,,Звукова доріжка (%s) мова,,SOLITARY
Author: ,Автор: ,Автор,Автор: ,Автор,MISMATCH (ALL)
Authoring mode,Режим авторизації,Режим авторинга,Режим авторизації,Режим авторинга,MISMATCH (ALL)
Auto,Авто,Авто,Авто,Авто,CONSISTENT (ALL)
Auto Diseqc,,,Авто Diseqc,,SOLITARY
Auto EXIF Orientation rotation/flipping,,,Авто EXIF обертання орієнтація / гортати,'',INCOMPLETE (SOME)
Auto chapter split every ? minutes (0=never),Автоматичний поділ на заголовки кожні ? хвилин (0=ніколи),Автоматична розбивка на фрагмети в хвилинах (0=ні),Автоматично розділяти на розділи кожні ? хвилин (0 = ніколи),Автоматична розбивка на фрагмети в хвилинах (0=ні),MISMATCH (ALL)
Auto flesh,Авто флеш,'',Авто пам'ять,'',MISMATCH (ALL)
Auto focus,Автофокус,'',Автофокусування,'',MISMATCH (ALL)
Auto focus commencing ...,Застосувати автофокус...,'',Автофокусування почалося ...,'',MISMATCH (ALL)
Auto language selection,Автовибір мови,'',Авто вибір мови,,MISMATCH (SOME)
Auto play blu-ray file,,,Автоматичне відтворення файлів Blu-Ray,'',INCOMPLETE (SOME)
Auto scart switching,Авто переключення на скарт,Авто переключення на скарт,Автоматичне перемикання SCART,Авто переключення на скарт,MISMATCH (ALL)
Autoinstalling please wait for packages being updated,,,'',,SOLITARY
Automatic,Автоматично,Автоматично,Автоматично,Автоматично,CONSISTENT (ALL)
Automatic Scan,Автоматичний пошук,Автоматичний пошук,Автоматичне Сканування,Автоматичний пошук,MISMATCH (ALL)
Automatic scan,Автоматичний пошук,'',Автоматичний пошук,'',INCOMPLETE (ALL)
Automatically start timeshift after,Автозапуск таймшифта після,'',Автоматичний старт таймшифта через,'',MISMATCH (ALL)
Automatically turn on external subtitles,Автоматично перемикати на зовнішні субтитри,'',Автоматичне включення зовнішніх субтитрів,'',MISMATCH (ALL)
Available format variables,Доступні формати змінних,Доступні формати,Доступні формати перемінних,Доступні формати,MISMATCH (ALL)
Azerbaijan,Азербайджан,,'','',INCOMPLETE (SOME)
B,'',B,B,B,INCOMPLETE (ALL)
BER,,,BER,,SOLITARY
BER:,'',,BER:,'',INCOMPLETE (SOME)
BT 2020 CL,'',,'','',EMPTY (SOME)
BT 2020 NCL,'',,'','',EMPTY (SOME)
BT 709,'',,'','',EMPTY (SOME)
Back,Назад,Назад,Назад,Назад,CONSISTENT (ALL)
Background,Фон,Фон,Фон,Фон,CONSISTENT (ALL)
Background color,Колір фону,,Колір фону,,CONSISTENT (SOME)
Background delete option,Видалення у фоновому режимі,'',Видалення у фоновому режимі,'',INCOMPLETE (ALL)
Background delete speed,Швидкість видалення у фоновому режимі,'',Швидкість видалення у фоновому режимі,'',INCOMPLETE (ALL)
Backing up to: %s,,,'',,SOLITARY
Backup completed.,Бекап успішно створений.,'',Бекап завершено.,'',MISMATCH (ALL)
Backup failed.,Збереження невдале.,Збереження невдале.,Збереження не вдалося.,Збереження невдале.,MISMATCH (ALL)
Backup is running...,Виконується резервне копіювання...,'',Виконується збереження налаштувань...,'',MISMATCH (ALL)
Backup system settings,Резервна копія системних налаштувань,Збереження налаштувань,Бекап системних налаштувань,Збереження налаштувань,MISMATCH (ALL)
Backup your receiver settings.,,,Бекап налаштувань вашого ресиверу.,,SOLITARY
Bahamas,Багами,,'','',INCOMPLETE (SOME)
Bahrain,Бахрайн,,'','',INCOMPLETE (SOME)
Band,Діапазон,Діапазон,Діапазон,Діапазон,CONSISTENT (ALL)
Bandwidth,Ширина діапазону,Ширина діапазону,Пропускна здатність,Ширина діапазону,MISMATCH (ALL)
Bangladesh,Бангладеш,,'','',INCOMPLETE (SOME)
Barbados,Барбадос,,'','',INCOMPLETE (SOME)
Basic PID info,,,'',,SOLITARY
Basque,Баскська,'',Баскський,'',MISMATCH (ALL)
Begin time,Початок,Час початку,Час початку,Час початку,MISMATCH (ALL)
Behavior of '0' button in PiP mode,,,Поведінка кнопки 0 в режимі PiP,,SOLITARY
Behavior of 'pause and ok' when paused,,,"Поведінка \"" паузи і OK ' під час паузи",,SOLITARY
Behavior when a movie is started,"Дія, коли запис розпочався",Дія коли фільм розпочався,Поведінка при початку відтв. відео,Дія коли фільм розпочався,MISMATCH (ALL)
Behavior when a movie is stopped,"Дія, коли запис закінчився",Дія коли фільм закінчився,Поведінка при зупинці відтв. відео,Дія коли фільм закінчився,MISMATCH (ALL)
Behavior when a movie reaches the end,"Дія, коли запис доходить до кінця",Дія коли фільм доходить до кінця,Поведінка при закінченні відео,Дія коли фільм доходить до кінця,MISMATCH (ALL)
Belarus,Білорусія,,'','',INCOMPLETE (SOME)
Belgium,Бельгія,,'','',INCOMPLETE (SOME)
Belize,Беліз,,'','',INCOMPLETE (SOME)
Benin,Венін,,'','',INCOMPLETE (SOME)
Bermuda,Бермуди,,'','',INCOMPLETE (SOME)
Bhutan,Бутан,,'','',INCOMPLETE (SOME)
Big PiP,Великий ПІП,,Велике PiP,'',MISMATCH (SOME)
Bitrate:,Бітрейт:,'',Бітрейт:,'',INCOMPLETE (ALL)
Black screen,Чорний екран,'',Чорний екран,'',INCOMPLETE (ALL)
Black screen till locked,Чорний екран заблокований,'',Чорний екран-заблоковано,'',MISMATCH (ALL)
Block noise reduction,Зниження блокових шумів,'',Зниження блокових шумів,'',INCOMPLETE (ALL)
Blue,,'',Cиній,'',INCOMPLETE (SOME)
Bolivia (Plurinational State of),Болівія,,'','',INCOMPLETE (SOME)
"Bonaire, Sint Eustatius and Saba","Бонер, Сінт Естатіус і Саба",,'','',INCOMPLETE (SOME)
Bookmarks,Закладки,Закладки,Закладки,Закладки,CONSISTENT (ALL)
Boost blue,Додати синій,'','','',INCOMPLETE (ALL)
Boot to Android image,,,'',,SOLITARY
Boot to Recovery menu,,,'',,SOLITARY
Botswana,Ботсвана,,'','',INCOMPLETE (SOME)
Bouvet Island,Острів Буве,,'','',INCOMPLETE (SOME)
Brazil,Бразилія,,'','',INCOMPLETE (SOME)
Brightness,Яскравість,Яскравість,Яскравість,Яскравість,CONSISTENT (ALL)
British Indian Ocean Territory,Британські території Індійського океану,,'','',INCOMPLETE (SOME)
Brunei Darussalam,Бруней-Даруссалам,,'','',INCOMPLETE (SOME)
Buffering %d%%,Буферизація %d%%,,Буферизація  %d%%,'',MISMATCH (SOME)
Bulgarian,Болгарська,'',Болгарська,'',INCOMPLETE (ALL)
Burkina Faso,Буркіна-Фасо,,'','',INCOMPLETE (SOME)
Burn DVD,Запис DVD,Запис на DVD диск,Пропалити DVD,Запис на DVD диск,MISMATCH (ALL)
Burn audio track (%s),,,Пропалити Аудіо дорожку (%s),,SOLITARY
Burn existing image to DVD,,Записати існуючий образ на DVD,Пропалити існуючий образ на DVD,Записати існуючий образ на DVD,MISMATCH (SOME)
