msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
You can remove this plugin.,Þú getur tekið út þetta íforrit.,Þú getur tekið út þetta íforrit.,Þú getur tekið út þetta íforrit.,Þú getur tekið út þetta íforrit.,4,1,3,0
You cannot delete this!,Þú getur ekki eytt þessu!,Þú getur ekki eytt þessu!,Þú getur ekki eytt þessu!,Þú getur ekki eytt þessu!,4,1,3,0
You didn't select a channel to record from.,Þú valdir ekki rás til að taka upp af.,Þú valdir ekki rás til að taka upp af.,Þú valdir ekki rás til að taka upp af.,Þú valdir ekki rás til að taka upp af.,4,1,3,0
You have to wait %s!,Þú þarf að bíða %s!,Þú þarf að bíða %s!,Þú þarf að bíða %s!,Þú þarf að bíða %s!,4,1,3,0
"Your collection exceeds the size of a single layer medium, you will need a blank dual layer DVD!",Safn þitt er of stórt fyrir disk með einfalt lag. Þú þarft tóman disk með tveim lögum.,Safn þitt er of stórt fyrir disk með einfalt lag. Þú þarft tóman disk með tveim lögum.,Safn þitt er of stórt fyrir disk með einfalt lag. Þú þarft tóman disk með tveim lögum.,Safn þitt er of stórt fyrir disk með einfalt lag. Þú þarft tóman disk með tveim lögum.,4,1,3,0
Your current collection will get lost!,Núverandi safn þitt mun glatast!,Núverandi safn þitt mun glatast!,Núverandi safn þitt mun glatast!,Núverandi safn þitt mun glatast!,4,1,3,0
Your internet connection is not working!\nPlease choose what you want to do next.,Veraldarvefs tenging virkar ekki!\nVinsamlega veldu hvað þú vilt gera næst.,Veraldarvefs tenging virkar ekki!\nVinsamlega veldu hvað þú vilt gera næst.,Veraldarvefs tenging virkar ekki!\nVinsamlega veldu hvað þú vilt gera næst.,Veraldarvefs tenging virkar ekki!\nVinsamlega veldu hvað þú vilt gera næst.,4,1,3,0
Your network configuration has been activated.,Stillingar netkerfis hafa verið gerðar virkar.,Stillingar netkerfis hafa verið gerðar virkar.,Stillingar netkerfis hafa verið gerðar virkar.,Stillingar netkerfis hafa verið gerðar virkar.,4,1,3,0
Your wireless LAN internet connection could not be started!\nHave you attached your USB WLAN Stick?\n\nPlease choose what you want to do next.,Það tókst ekki að ræsa þráðlausu net tenginguna þína!\nErtu búinn að tengja þráðlausa USB stautinn?\n\nVinsamlega veldu hvað þú vilt gera næst.,Það tókst ekki að ræsa þráðlausu net tenginguna þína!\nErtu búinn að tengja þráðlausa USB stautinn?\n\nVinsamlega veldu hvað þú vilt gera næst.,Það tókst ekki að ræsa þráðlausu net tenginguna þína!\nErtu búinn að tengja þráðlausa USB stautinn?\n\nVinsamlega veldu hvað þú vilt gera næst.,Það tókst ekki að ræsa þráðlausu net tenginguna þína!\nErtu búinn að tengja þráðlausa USB stautinn?\n\nVinsamlega veldu hvað þú vilt gera næst.,4,1,3,0
Zap back to previously tuned service?,Fara aftur á rás sem áður var stillt á?,Fara aftur á rás sem áður var stillt á?,Fara aftur á rás sem áður var stillt á?,Fara aftur á rás sem áður var stillt á?,4,1,3,0
Zap back to service before positioner setup?,Fara aftur á rás fyrir stillingu á mótorstýringu?,Fara aftur á rás fyrir stillingu á mótorstýringu?,Fara aftur á rás fyrir stillingu á mótorstýringu?,Fara aftur á rás fyrir stillingu á mótorstýringu?,4,1,3,0
[alternative edit],[breyta valkostum],[breyta valkostum],[breyta valkostum],[breyta valkostum],4,1,3,0
[bouquet edit],[breyta fléttu],[breyta fléttu],[breyta fléttu],[breyta fléttu],4,1,3,0
[favourite edit],[breyta eftirlætis lista],[breyta eftirlætis lista],[breyta eftirlætis lista],[breyta eftirlætis lista],4,1,3,0
[move mode],[færslu staða],[færslu staða],[færslu staða],[færslu staða],4,1,3,0
a gui to assign services/providers to common interface modules,viðmót til að tengja rásir/sendendur við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur við afruglara í tengi fyrir afruglara,4,1,3,0
a gui to assign services/providers/caids to common interface modules,viðmót til að tengja rásir/sendendur/caid við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur/caid við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur/caid við afruglara í tengi fyrir afruglara,viðmót til að tengja rásir/sendendur/caid við afruglara í tengi fyrir afruglara,4,1,3,0
about to start,er að byrja,er að byrja,er að byrja,er að byrja,4,1,3,0
activate network adapter configuration,virkja stillingar netkorts,virkja stillingar netkorts,virkja stillingar netkorts,,3,1,2,0
advanced,meiri stillingar,meiri stillingar,meiri stillingar,meiri stillingar,4,1,3,0
audio tracks,hljóð rás,hljóð rás,hljóð rás,hljóð rás,4,1,3,0
auto,sjálfvirkt,sjálfvirkt,sjálfvirkt,sjálfvirkt,4,1,3,0
back,til baka,til baka,til baka,til baka,4,1,3,0
background image,bakgrunns mynd,bakgrunns mynd,bakgrunns mynd,bakgrunns mynd,4,1,3,0
better,betra,betra,betra,betra,4,1,3,0
black,svartur,svartur,svartur,svartur,4,1,3,0
blacklist,svarti listi,svarti listi,svarti listi,svarti listi,4,1,3,0
blue,blár,blár,blár,blár,4,1,3,0
chapters,kaflar,kaflar,kaflar,kaflar,4,1,3,0
circular left,hringpólun vinstri,hringpólun vinstri,hringpólun vinstri,hringpólun vinstri,4,1,3,0
circular right,hringpólun hægri,hringpólun hægri,hringpólun hægri,hringpólun hægri,4,1,3,0
config menu,,,stillinga valmynd,,1,1,0,0
confirmed,staðfest,staðfest,staðfest,staðfest,4,1,3,0
connected,tengt,tengt,tengt,tengt,4,1,3,0
daily,daglega,daglega,daglega,daglega,4,1,3,0
day,dagur,dagur,dagur,dagur,4,1,3,0
delete cut,eyða klippingu,eyða klippingu,eyða klippingu,eyða klippingu,4,1,3,0
disable,óvirkt,óvirkt,óvirkt,óvirkt,4,1,3,0
disabled,óvirkt,óvirkt,óvirkt,óvirkt,4,1,3,0
disconnected,ótengt,ótengt,ótengt,ótengt,4,1,3,0
do nothing,ekki gera neitt,ekki gera neitt,ekki gera neitt,ekki gera neitt,4,1,3,0
done!,búinn!,búinn!,búinn!,búinn!,4,1,3,0
empty,tómt,tómt,tómt,tómt,4,1,3,0
enable,virkt,virkt,virkt,virkt,4,1,3,0
enabled,virkt,virkt,virkt,virkt,4,1,3,0
end cut here,enda klippingu hér,enda klippingu hér,enda klippingu hér,enda klippingu hér,4,1,3,0
exit DVD player or return to file browser,hætta í DVD spilara og fara til baka í skráarvafra,hætta í DVD spilara og fara til baka í skráarvafra,hætta í DVD spilara og fara til baka í skráarvafra,hætta í DVD spilara og fara til baka í skráarvafra,4,1,3,0
exit network adapter configuration,fara úr netkorts stillingum,fara úr netkorts stillingum,fara úr netkorts stillingum,,3,1,2,0
exit networkadapter setup menu,hætta í netkorts stillingum,hætta í netkorts stillingum,hætta í netkorts stillingum,,3,1,2,0
"fileformats (BMP, PNG, JPG, GIF)","skráarform (BMP, PNG, JPG, GIF)","skráarform (BMP, PNG, JPG, GIF)","skráarform (BMP, PNG, JPG, GIF)","skráarform (BMP, PNG, JPG, GIF)",4,1,3,0
filename,skráarnafn,skráarnafn,skráarnafn,skráarnafn,4,1,3,0
forward to the next chapter,stökkva í næsta kafla,stökkva í næsta kafla,stökkva í næsta kafla,stökkva í næsta kafla,4,1,3,0
free,laust,laust,laust,laust,4,1,3,0
go to deep standby,fara í djúpsvefn,fara í djúpsvefn,fara í djúpsvefn,fara í djúpsvefn,4,1,3,0
go to standby,fara í biðstöðu,fara í biðstöðu,fara í biðstöðu,fara í biðstöðu,4,1,3,0
grab this frame as bitmap,grípa þennan ramma sem bitmap,grípa þennan ramma sem bitmap,grípa þennan ramma sem bitmap,grípa þennan ramma sem bitmap,4,1,3,0
green,grænn,grænn,grænn,grænn,4,1,3,0
help...,,,hjálp...,,1,1,0,0
horizontal,lárétt,lárétt,lárétt,lárétt,4,1,3,0
init module,stilli einingu,stilli einingu,stilli einingu,stilli einingu,4,1,3,0
init modules,stilla einingar,stilla einingar,stilla einingar,,3,1,2,0
insert mark here,setja merki hér,setja merki hér,setja merki hér,setja merki hér,4,1,3,0
jump back to the previous title,stökkva til baka í fyrri titil,stökkva til baka í fyrri titil,stökkva til baka í fyrri titil,stökkva til baka í fyrri titil,4,1,3,0
jump forward to the next title,stökkva áfram í næsta titil,stökkva áfram í næsta titil,stökkva áfram í næsta titil,stökkva áfram í næsta titil,4,1,3,0
leave movie player...,hætta í spilara,hætta í spilara,hætta í spilara,,3,1,2,0
left,vinstri,vinstri,vinstri,vinstri,4,1,3,0
length,lengd,lengd,lengd,lengd,4,1,3,0
list style compact,,,stíll lista lítill,,1,1,0,0
list style compact with description,,,stíll lista lítill með lýsingu,,1,1,0,0
list style default,,,stíll lista venjulegur,,1,1,0,0
list style single line,,,"stíll lista, ein lína",,1,1,0,0
locked,læst,læst,læst,læst,4,1,3,0
manual,handvirkt,handvirkt,handvirkt,handvirkt,4,1,3,0
menu,valmynd,valmynd,valmynd,valmynd,4,1,3,0
mins,mín,mín,mín,mín,4,1,3,0
minutes,mínútur,mínútur,mínútur,mínútur,4,1,3,0
month,mánuður,mánuður,mánuður,mánuður,4,1,3,0
move down to last entry,fara niður í síðasta atriði,fara niður í síðasta atriði,fara niður í síðasta atriði,,3,1,2,0
move down to next entry,fara niður í næsta atriði,fara niður í næsta atriði,fara niður í næsta atriði,,3,1,2,0
move up to first entry,fara upp í fyrsta atriði,fara upp í fyrsta atriði,fara upp í fyrsta atriði,,3,1,2,0
move up to previous entry,fara upp í næsta atriði,fara upp í næsta atriði,fara upp í næsta atriði,,3,1,2,0
multinorm,fjölkerfa,fjölkerfa,fjölkerfa,fjölkerfa,4,1,3,0
never,aldrei,aldrei,aldrei,aldrei,4,1,3,0
no,nei,nei,nei,nei,4,1,3,0
no CAId selected,ekkert CAId valið,ekkert CAId valið,ekkert CAId valið,ekkert CAId valið,4,1,3,0
no CI slots found,fann engin CI tengi,fann engin CI tengi,fann engin CI tengi,fann engin CI tengi,4,1,3,0
no module found,fann ekki einingu,fann ekki einingu,fann ekki einingu,fann ekki einingu,4,1,3,0
none,engin,engin,engin,engin,4,1,3,0
not configured,ekki stillt,ekki stillt,ekki stillt,ekki stillt,4,1,3,0
not locked,ekki læst,ekki læst,ekki læst,ekki læst,4,1,3,0
not supported,ekki stutt,ekki stutt,ekki stutt,ekki stutt,4,1,3,0
nothing connected,ekkert tengt,ekkert tengt,ekkert tengt,ekkert tengt,4,1,3,0
of a DUAL layer medium used.,af tveggja laga DVD.,af tveggja laga DVD.,af tveggja laga DVD.,af tveggja laga DVD.,4,1,3,0
of a SINGLE layer medium used.,af eins lags DVD disk.,af eins lags DVD disk.,af eins lags DVD disk.,af eins lags DVD disk.,4,1,3,0
off,af,af,af,af,4,1,3,0
on,á,á,á,á,4,1,3,0
on READ ONLY medium.,á READ ONLY disk.,á READ ONLY disk.,á READ ONLY disk.,á READ ONLY disk.,4,1,3,0
once,einu sinni,einu sinni,einu sinni,einu sinni,4,1,3,0
open nameserver configuration,,opna nafnaþjóns stillingar,opna nafnaþjóns stillingar,,2,1,1,0
pass,í lagi,í lagi,í lagi,í lagi,4,1,3,0
please press OK when ready,vinsamlega ýtið á OK þegar tilbúið,vinsamlega ýtið á OK þegar tilbúið,vinsamlega ýtið á OK þegar tilbúið,,3,1,2,0
"please wait, loading picture...","hleð inn mynd, vinsamlegast bíðið..","hleð inn mynd, vinsamlegast bíðið..","hleð inn mynd, vinsamlegast bíðið..","hleð inn mynd, vinsamlegast bíðið..",4,1,3,0
record,taka upp,taka upp,taka upp,taka upp,4,1,3,0
recording...,tek upp....,tek upp....,tek upp....,tek upp....,4,1,3,0
red,rauður,rauður,rauður,rauður,4,1,3,0
remove after this position,eyða fyrir aftan þetta,eyða fyrir aftan þetta,eyða fyrir aftan þetta,eyða fyrir aftan þetta,4,1,3,0
remove before this position,eyða fyrir framan þetta,eyða fyrir framan þetta,eyða fyrir framan þetta,eyða fyrir framan þetta,4,1,3,0
remove this mark,taka út þetta merki,taka út þetta merki,taka út þetta merki,taka út þetta merki,4,1,3,0
repeated,endurtekinn,endurtekinn,endurtekinn,endurtekinn,4,1,3,0
rewind to the previous chapter,fara til baka á fyrri kafla,fara til baka á fyrri kafla,fara til baka á fyrri kafla,fara til baka á fyrri kafla,4,1,3,0
right,hægri,hægri,hægri,hægri,4,1,3,0
scan state,leitar staða,leitar staða,leitar staða,leitar staða,4,1,3,0
seconds,sekúndur,sekúndur,sekúndur,sekúndur,4,1,3,0
select CAId's,veldu CAId,veldu CAId,veldu CAId,veldu CAId,4,1,3,0
select menu entry,veldu valmynda atriði,veldu valmynda atriði,veldu valmynda atriði,,3,1,2,0
show DVD main menu,sýna aðalvalmynd DVD ,sýna aðalvalmynd DVD ,sýna aðalvalmynd DVD ,sýna aðalvalmynd DVD ,4,1,3,0
show event details,sýna atriði nánar,sýna atriði nánar,sýna atriði nánar,sýna atriði nánar,4,1,3,0
shut down,slökkva,slökkva,slökkva,slökkva,4,1,3,0
simple,einfalt,einfalt,einfalt,einfalt,4,1,3,0
skip backward,fara til baka,fara til baka,fara til baka,fara til baka,4,1,3,0
skip forward,fara áfram,fara áfram,fara áfram,fara áfram,4,1,3,0
standard,venjulegt,venjulegt,venjulegt,,3,1,2,0
start cut here,byrja klippingu hér,byrja klippingu hér,byrja klippingu hér,byrja klippingu hér,4,1,3,0
stereo,víðóma,víðóma,víðóma,víðóma,4,1,3,0
switch to the next angle,skipta í næstu sýn,skipta í næstu sýn,skipta í næstu sýn,skipta í næstu sýn,4,1,3,0
switch to the next audio track,skipta á næstu hljóð rás,skipta á næstu hljóð rás,skipta á næstu hljóð rás,skipta á næstu hljóð rás,4,1,3,0
switch to the next subtitle language,skipta á næsta undirtexta,skipta á næsta undirtexta,skipta á næsta undirtexta,skipta á næsta undirtexta,4,1,3,0
template file,sniðmáts skrá,sniðmáts skrá,sniðmáts skrá,sniðmáts skrá,4,1,3,0
testing,,,er að vinna,,1,1,0,0
this recording,þessi upptaka,þessi upptaka,þessi upptaka,þessi upptaka,4,1,3,0
this service is protected by a parental control pin,þessi rás er læst með kóða,þessi rás er læst með kóða,þessi rás er læst með kóða,þessi rás er læst með kóða,4,1,3,0
"toggle time, chapter, audio, subtitle info","skipta á milli tíma, kafla, undirtexta upplýsingar","skipta á milli tíma, kafla, undirtexta upplýsingar","skipta á milli tíma, kafla, undirtexta upplýsingar","skipta á milli tíma, kafla, undirtexta upplýsingar",4,1,3,0
unavailable,,,ekki tiltækt,,1,1,0,0
unconfirmed,óstaðfest,óstaðfest,óstaðfest,óstaðfest,4,1,3,0
unknown,óþekktur,óþekktur,óþekktur,óþekktur,4,1,3,0
unknown service,óþekkt rás,óþekkt rás,óþekkt rás,óþekkt rás,4,1,3,0
until standby/restart,bíða til biðstöðu/endurræsingu,bíða til biðstöðu/endurræsingu,bíða til biðstöðu/endurræsingu,bíða til biðstöðu/endurræsingu,4,1,3,0
user defined,stillt af notanda,stillt af notanda,stillt af notanda,stillt af notanda,4,1,3,0
vertical,lóðrétt,lóðrétt,lóðrétt,lóðrétt,4,1,3,0
wait for ci...,,bíð eftir afruglara..,bíð eftir afruglara..,bíð eftir afruglara..,3,1,2,0
wait for mmi...,bíð eftir mmi...,bíð eftir mmi...,bíð eftir mmi...,bíð eftir mmi...,4,1,3,0
waiting,bíð,bíð,bíð,bíð,4,1,3,0
weekly,vikulega,vikulega,vikulega,vikulega,4,1,3,0
wireless network interface,þráðlaust netkort,þráðlaust netkort,þráðlaust netkort,þráðlaust netkort,4,1,3,0
yellow,gulur,gulur,gulur,gulur,4,1,3,0
yes,já,já,já,já,4,1,3,0
yes (keep feeds),já (halda fæðirásum),já (halda fæðirásum),já (halda fæðirásum),já (halda fæðirásum),4,1,3,0
zap,stökk,stökk,stökk,stökk,4,1,3,0
zapped,stokkið,stokkið,stokkið,stokkið,4,1,3,0
\nAdvanced options and settings.,\nAuka sérfræði stillingar.,\nAuka sérfræði stillingar.,,\nAuka sérfræði stillingar.,3,1,2,0
\nEdit the upgrade source address.,\nBreyta veffangi uppfærslu uppruna.,\nBreyta veffangi uppfærslu uppruna.,,\nBreyta veffangi uppfærslu uppruna.,3,1,2,0
\nRestore your backups by date.,\nSetja inn stilligar eftir dagsetningu.,\nSetja inn stilligar eftir dagsetningu.,,\nSetja inn stilligar eftir dagsetningu.,3,1,2,0
\nScan for local extensions and install them.,\nLeita að viðbótum á móttakara og setja þær upp.,\nLeita að viðbótum á móttakara og setja þær upp.,,\nLeita að viðbótum á móttakara og setja þær upp.,3,1,2,0
\nSelect your backup device.\nCurrent device: ,\nVeldu afritunar tæki.\nNúverandi tæki:,\nVeldu afritunar tæki.\nNúverandi tæki:,,\nVeldu afritunar tæki.\nNúverandi tæki:,3,1,2,0
"\nView, install and remove available or installed packages.","\nSkoða, setja inn og taka út hugbúnaðar pakka.","\nSkoða, setja inn og taka út hugbúnaðar pakka.",,"\nSkoða, setja inn og taka út hugbúnaðar pakka.",3,1,2,0
%d jobs are running in the background!,,%d verk eru í vinnslu í bakgrunni!,,%d verk eru í vinnslu í bakgrunni!,2,1,1,0
A recording is currently running. Please stop the recording before trying to configure the positioner.,Upptaka er nú í gangi. Stoppið vinsamlega upptökuna áður en að þú reynir að stilla staðsetjara.,Upptaka er nú í gangi. Stoppið vinsamlega upptökuna áður en að þú reynir að stilla staðsetjara.,,,2,1,1,0
A recording is currently running. Please stop the recording before trying to start the satfinder.,Upptaka er í gangi núna. Stoppaðu upptökuna áður en að þú byrjar gervihnattaleit.,Upptaka er í gangi núna. Stoppaðu upptökuna áður en að þú byrjar gervihnattaleit.,,,2,1,1,0
AA,,'',,,1,0,0,1
AB,,'',,,1,0,0,1
About...,Um...,Um...,,,2,1,1,0
Automatic Scan,Sjálfvirk leit,Sjálfvirk leit,,Sjálfvirk leit,3,1,2,0
BA,,'',,,1,0,0,1
BB,,'',,,1,0,0,1
Behavior of 'pause' when paused,Aðgerð þegar ýtt er á pásu,Aðgerð þegar ýtt er á pásu,,Aðgerð þegar ýtt er á pásu,3,1,2,0
Behavior of 0 key in PiP-mode,Virkun 0 hnapps í PiP-ham,Virkun 0 hnapps í PiP-ham,,Virkun 0 hnapps í PiP-ham,3,1,2,0
Change pin code,Breyta aðgangskóða,Breyta aðgangskóða,,,2,1,1,0
Change service PIN,,Breyta aðgangsorði fyrir rásir,,,1,1,0,0
Change service PINs,,Breyta aðgangsorðum fyrir rásir,,,1,1,0,0
Change setup PIN,,Breyta aðgangsorði fyrir uppsetningu,,,1,1,0,0
Changelog,Breytingaskrá,Breytingaskrá,,,2,1,1,0
Coderate HP,Gagnahraði HP,Gagnahraði HP,,,2,1,1,0
Coderate LP,Gagnahraði LP,Gagnahraði LP,,,2,1,1,0
Committed DiSEqC command,,Fyrsta DiSEqC rofa stýring,,,1,1,0,0
Common Interface Assignment,Stillingar afruglara tengis,Stillingar afruglara tengis,,,2,1,1,0
Conflicting timer,Tímastilling skarast,Tímastilling skarast,,Tímastilling skarast,3,1,2,0
Connected!,,Tengdur!,,,1,1,0,0
Constellation,,'',,,1,0,0,1
Current version:,Núverandi útgáfa:,Núverandi útgáfa:,,Núverandi útgáfa:,3,1,2,0
Currently installed image,Núverandi stýrikerfi,Núverandi stýrikerfi,,,2,1,1,0
Deep Standby,Djúp biðstaða,Djúp biðstaða,,Djúp biðstaða,3,1,2,0
DiSEqC repeats,,DiSEqC endurtekning,,,1,1,0,0
Dialing:,,Hringi:,,,1,1,0,0
Disconnect,,Aftengja,,,1,1,0,0
Do you really want to check the filesystem?\nThis could take a long time!,Viltu örugglega athuga skráarkerfi?\nÞað tekur langan tíma!,Viltu örugglega athuga skráarkerfi?\nÞað tekur langan tíma!,,Viltu örugglega athuga skráarkerfi?\nÞað tekur langan tíma!,3,1,2,0
"Do you really want to download the plugin \""%s\""?","Viltu örugglega hala niður íforritinu \""%s\""?","Viltu örugglega hala niður íforritinu \""%s\""?",,"Viltu örugglega hala niður íforritinu \""%s\""?",3,1,2,0
"Do you really want to remove the plugin \""%s\""?","Viltu örugglega eyða EYÐA íforriti \""%s\""?","Viltu örugglega eyða EYÐA íforriti \""%s\""?",,"Viltu örugglega eyða EYÐA íforriti \""%s\""?",3,1,2,0
Do you want to do a service scan?,Viltu leita að rásum?,Viltu leita að rásum?,,Viltu leita að rásum?,3,1,2,0
Do you want to do another manual service scan?,Viltu leita aftur handvirkt?,Viltu leita aftur handvirkt?,,Viltu leita aftur handvirkt?,3,1,2,0
Do you want to download the image to %s ?,Viltu hlaða niður stýrikerfinu á %s ?,Viltu hlaða niður stýrikerfinu á %s ?,,,2,1,1,0
Do you want to upgrade the package:\n,Viltu uppfæra pakkann:\n,Viltu uppfæra pakkann:\n,,Viltu uppfæra pakkann:\n,3,1,2,0
Download,Hlaða niður,Hlaða niður,,,2,1,1,0
Edit bouquets list,,Breyta rásavanda lista,,,1,1,0,0
Edit services list,,Breyta rása lista,,,1,1,0,0
Edit upgrade source url.,Breyta uppfærslu uppruna slóð.,Breyta uppfærslu uppruna slóð.,,Breyta uppfærslu uppruna slóð.,3,1,2,0
Enable parental control,,Virkja foreldra stýringu,,,1,1,0,0
Error executing plugin,Villa við keyrslu íforrits,Villa við keyrslu íforrits,,Villa við keyrslu íforrits,3,1,2,0
Extended Networksetup Plugin...,Íforrit fyrir nánari stillingar netkerfis...,Íforrit fyrir nánari stillingar netkerfis...,,Íforrit fyrir nánari stillingar netkerfis...,3,1,2,0
Extended Setup...,Viðbótar stillingar...,Viðbótar stillingar...,,Viðbótar stillingar...,3,1,2,0
Filesystem Check,Skráarkerfis athugun,Skráarkerfis athugun,,Skráarkerfis athugun,3,1,2,0
Flash,Forritun,Forritun,,,2,1,1,0
Flashing failed,Forritun tókt ekki,Forritun tókt ekki,,,2,1,1,0
Frontprocessor version: %d,,Útgáfa framheila: %d,,,1,1,0,0
Get latest experimental image,Ná í nýjustu prufuútgáfu stýrikerfis,Ná í nýjustu prufuútgáfu stýrikerfis,,,2,1,1,0
Get latest release image,Ná í nýjasta útgefið stýrikerfi,Ná í nýjasta útgefið stýrikerfi,,,2,1,1,0
Install a new image with a USB stick,Setja inn nýtt stýrikerfi með USB staut,Setja inn nýtt stýrikerfi með USB staut,,Setja inn nýtt stýrikerfi með USB staut,3,1,2,0
Install a new image with your web browser,Setja inn nýtt stýrikerfi með vafra,Setja inn nýtt stýrikerfi með vafra,,Setja inn nýtt stýrikerfi með vafra,3,1,2,0
Install extensions.,Setja inn viðbót.,Setja inn viðbót.,,Setja inn viðbót.,3,1,2,0
Install or remove finished.,Innsetning eða fjarlæging tókst.,Innsetning eða fjarlæging tókst.,,Innsetning eða fjarlæging tókst.,3,1,2,0
Installation finished.,Uppsetning búin.,Uppsetning búin.,,Uppsetning búin.,3,1,2,0
Instant record location,Skyndi upptöku staðsetning,Skyndi upptöku staðsetning,,Skyndi upptöku staðsetning,3,1,2,0
Intermediate,millistig,millistig,,millistig,3,1,2,0
Ipkg,,'',,'',2,0,0,2
Job View,Skoða vinnslu,Skoða vinnslu,,Skoða vinnslu,3,1,2,0
Link Quality:,Gæði tengingar:,Gæði tengingar:,,,2,1,1,0
Log results to harddisk,Skýrslur á harðadisk,Skýrslur á harðadisk,,Skýrslur á harðadisk,3,1,2,0
Mainmenu,Aðalvalmynd,Aðalvalmynd,,Aðalvalmynd,3,1,2,0
Multiplex,Margar rásir,Margar rásir,,,2,1,1,0
NFI image flashing completed. Press Yellow to Reboot!,NFI forritun er lokið. Ýttu á gulan til að endurræsa!,NFI forritun er lokið. Ýttu á gulan til að endurræsa!,,,2,1,1,0
NIM,,'',,,1,0,0,1
Namespace,Nafnabox,Nafnabox,,Nafnabox,3,1,2,0
Network Setup,Stilla netkerfi,Stilla netkerfi,,Stilla netkerfi,3,1,2,0
New PIN,Nýtt PIN númer,Nýtt PIN númer,,,2,1,1,0
New version:,Ný útgáfa:,Ný útgáfa:,,Ný útgáfa:,3,1,2,0
No backup needed,Afritun óþörf,Afritun óþörf,,Afritun óþörf,3,1,2,0
No details for this image file,Engar upplýsingar um þetta stýrikerfi,Engar upplýsingar um þetta stýrikerfi,,,2,1,1,0
No valid service PIN found!\nDo you like to change the service PIN now?\nWhen you say 'No' here the service protection stay disabled!,,"Enginn virkur kóði fyrir rásalæsingu fannst!\nViltu búa til nýjan kóða núna?\nEf þú svarar \""Nei\"" þá er engin læsing virk!",,,1,1,0,0
No valid setup PIN found!\nDo you like to change the setup PIN now?\nWhen you say 'No' here the setup protection stay disabled!,,"Enginn virkur kóði fyrir uppsetningu fannst!\nViltu búa til nýjan kóða núna?\nEf þú svarar \""Nei\"" þá er engin læsing virk!",,,1,1,0,0
"No, do nothing.","Nei, ekki gera neitt.","Nei, ekki gera neitt.",,"Nei, ekki gera neitt.",3,1,2,0
"No, just start my %s %s","Nei, ræstu bara %s %sið mitt","Nei, ræstu bara %s %sið mitt",,"Nei, ræstu bara %s %sið mitt",3,1,2,0
"No, scan later manually","Nei, leita seinna handvirkt","Nei, leita seinna handvirkt",,"Nei, leita seinna handvirkt",3,1,2,0
Not-Associated,Ekki tengt,Ekki tengt,,Ekki tengt,3,1,2,0
"OK, guide me through the upgrade process",Leiðbeindu mér með uppfærsluna,Leiðbeindu mér með uppfærsluna,,Leiðbeindu mér með uppfærsluna,3,1,2,0
Overwrite configuration files during software upgrade?,Skrifa yfir stillinga skrár við hugbúnaðar uppfærslu?,Skrifa yfir stillinga skrár við hugbúnaðar uppfærslu?,,Skrifa yfir stillinga skrár við hugbúnaðar uppfærslu?,3,1,2,0
PIDs,,'',,,1,0,0,1
Parental control type,,Gerð foreldrastýringar,,,1,1,0,0
Password,Aðgangsorð,Aðgangsorð,,Aðgangsorð,3,1,2,0
Phone number,,Síma númer,,,1,1,0,0
Play Audio-CD...,,Spila hljóð disk...,,Spila hljóð disk...,2,1,1,0
Play Music...,,Spila tónlist...,,Spila tónlist...,2,1,1,0
Please check your network settings!,Vinsamlega athugaðu stillingar netkerfis!,Vinsamlega athugaðu stillingar netkerfis!,,,2,1,1,0
Please select an NFI file and press green key to flash!,Vinsamlega veldu NFI stýrikerfi og ýttu á græna takkann til að setja inn!,Vinsamlega veldu NFI stýrikerfi og ýttu á græna takkann til að setja inn!,,,2,1,1,0
Prepare another USB stick for image flashing,Undirbúa annan USB staut fyrir stýrikerfis forritun,Undirbúa annan USB staut fyrir stýrikerfis forritun,,,2,1,1,0
Press OK to activate the selected skin.,Ýttu á OK til að velja valið skinn.,Ýttu á OK til að velja valið skinn.,,,2,1,1,0
Press OK to start the scan,Ýtið á OK til að byrja að leita,Ýtið á OK til að byrja að leita,,,2,1,1,0
Protect setup,,Læsa valmynd,,,1,1,0,0
Provider to scan,,Sendandi sem leita á,,,1,1,0,0
Reenter new PIN,,Sláðu aftur inn nýtt PIN,,,1,1,0,0
Remove finished.,Eyðingu lokið.,Eyðingu lokið.,,Eyðingu lokið.,3,1,2,0
Remove timer,Eyða tímastillingu,Eyða tímastillingu,,Eyða tímastillingu,3,1,2,0
Restore is running...,Set inn afrit...,Set inn afrit...,,,2,1,1,0
SID,,'',,,1,0,0,1
Satfinder,Gervihnattaleit,Gervihnattaleit,,,2,1,1,0
Select desired image from feed list,Veldu stýrikerfi af listanum,Veldu stýrikerfi af listanum,,,2,1,1,0
Select upgrade source to edit.,Veldu upphafs slóð til að breyta.,Veldu upphafs slóð til að breyta.,,Veldu upphafs slóð til að breyta.,3,1,2,0
Seperate titles with a main menu,Taka út titla af aðalvalmynd,Taka út titla af aðalvalmynd,,Taka út titla af aðalvalmynd,3,1,2,0
